dataset,horizon_sec,feature_name,positive_rows,negative_rows,feature_id,block,history_definition,variable_type,unit,behavioural_reason,primary_association_test,effect_size,redundancy_check,predictive_ranking,selection_status,missing_handling,important_note,present_in_final_dataset,experiment_role,test,n_positive_nonmissing,n_negative_nonmissing,positive_mean,negative_mean,positive_median,negative_median,statistic,p_value,effect_size_name,test_detail,q_value_bh,fdr_significant_0p05
individual,2,dbscan_companion_female_ratio_2s_mean,3801,24338,G14,dbscan_demography,mean female proportion among companions across previous 2 s,numeric,proportion,Required demographic composition hypothesis,Mann-Whitney U,-0.02172820690733024,compositional reference rule,grouped permutation importance,theory_mandatory,zero with no companions,Unknown gender equals one minus male minus female,True,dbscan_addon,mann_whitney_u,3801,24338,0.06896452106758225,0.07761932498684003,0.0,0.0,45249344.5,0.005718985660160843,rank_biserial,two_sided,0.007339364930539748,True
individual,3,dbscan_companion_female_ratio_2s_mean,5167,22972,G14,dbscan_demography,mean female proportion among companions across previous 2 s,numeric,proportion,Required demographic composition hypothesis,Mann-Whitney U,-0.01277588006853525,compositional reference rule,grouped permutation importance,theory_mandatory,zero with no companions,Unknown gender equals one minus male minus female,True,dbscan_addon,mann_whitney_u,5167,22972,0.07071768965421575,0.07773963841477712,0.0,0.0,58589937.0,0.06568647372762082,rank_biserial,two_sided,0.0790290387035438,False
individual,1,dbscan_companion_unknown_gender_ratio_2s_mean,1745,26394,G15,dbscan_demography,mean unknown-gender proportion among companions across previous 2 s,numeric,proportion,Retains classification uncertainty for audit,Mann-Whitney U,-0.08148752223577771,compositional reference rule,grouped permutation importance,reference_not_jointly_encoded,zero with no companions,Stored and tested but omitted with intercept when male and female are encoded,True,dbscan_addon,mann_whitney_u,1745,26394,0.15245252726781042,0.19650420770831467,0.0476190476190476,0.0634920634920634,21152208.0,5.067727966278967e-09,rank_biserial,two_sided,1.054635279468866e-08,True
individual,2,dbscan_companion_unknown_gender_ratio_2s_mean,3801,24338,G15,dbscan_demography,mean unknown-gender proportion among companions across previous 2 s,numeric,proportion,Retains classification uncertainty for audit,Mann-Whitney U,-0.06706009760937393,compositional reference rule,grouped permutation importance,reference_not_jointly_encoded,zero with no companions,Stored and tested but omitted with intercept when male and female are encoded,True,dbscan_addon,mann_whitney_u,3801,24338,0.1553052600916001,0.19978003224288826,0.0476190476190476,0.0634920634920634,43152546.5,9.29572107794147e-12,rank_biserial,two_sided,1.704215530955936e-11,True
individual,3,dbscan_companion_unknown_gender_ratio_2s_mean,5167,22972,G15,dbscan_demography,mean unknown-gender proportion among companions across previous 2 s,numeric,proportion,Retains classification uncertainty for audit,Mann-Whitney U,-0.05145038021565018,compositional reference rule,grouped permutation importance,reference_not_jointly_encoded,zero with no companions,Stored and tested but omitted with intercept when male and female are encoded,True,dbscan_addon,mann_whitney_u,5167,22972,0.16103496128950706,0.20113590777262336,0.0476190476190476,0.0634920634920634,56294676.5,3.134141105174087e-09,rank_biserial,two_sided,5.246279676052276e-09,True
individual,1,dbscan_companion_young_ratio_2s_mean,1745,26394,G16,dbscan_demography,mean young proportion among companions across previous 2 s,numeric,proportion,Required age-composition hypothesis,Mann-Whitney U,-0.015059491900672906,compositional reference rule,grouped permutation importance,theory_mandatory,zero with no companions,Unknown age is the reference proportion,True,dbscan_addon,mann_whitney_u,1745,26394,0.04583812978927762,0.054877371385578126,0.0,0.0,22681963.5,0.13586548006518062,rank_biserial,two_sided,0.14734706992984378,False
individual,2,dbscan_companion_young_ratio_2s_mean,3801,24338,G16,dbscan_demography,mean young proportion among companions across previous 2 s,numeric,proportion,Required age-composition hypothesis,Mann-Whitney U,-0.01605939105990184,compositional reference rule,grouped permutation importance,theory_mandatory,zero with no companions,Unknown age is the reference proportion,True,dbscan_addon,mann_whitney_u,3801,24338,0.04743268294136722,0.05539194876214569,0.0,0.0,45511552.0,0.024199297757892913,rank_biserial,two_sided,0.029114780114964912,True
individual,3,dbscan_companion_young_ratio_2s_mean,5167,22972,G16,dbscan_demography,mean young proportion among companions across previous 2 s,numeric,proportion,Required age-composition hypothesis,Mann-Whitney U,-0.020125779126908716,compositional reference rule,grouped permutation importance,theory_mandatory,zero with no companions,Unknown age is the reference proportion,True,dbscan_addon,mann_whitney_u,5167,22972,0.0465827201308396,0.05605641484925955,0.0,0.0,58153734.0,0.0013761972512742375,rank_biserial,two_sided,0.0018922712205020765,True
individual,1,dbscan_companion_adult_ratio_2s_mean,1745,26394,G17,dbscan_demography,mean adult proportion among companions across previous 2 s,numeric,proportion,Required age-composition hypothesis,Mann-Whitney U,0.020228852915039175,compositional reference rule,grouped permutation importance,theory_mandatory,zero with no companions,Unknown age is the reference proportion,True,dbscan_addon,mann_whitney_u,1745,26394,0.1854046343613924,0.17830740158451056,0.0,0.0,23494610.5,0.12018855779055661,rank_biserial,two_sided,0.13412346304163564,False
individual,2,dbscan_companion_adult_ratio_2s_mean,3801,24338,G17,dbscan_demography,mean adult proportion among companions across previous 2 s,numeric,proportion,Required age-composition hypothesis,Mann-Whitney U,2.6570462997810296e-05,compositional reference rule,grouped permutation importance,theory_mandatory,zero with no companions,Unknown age is the reference proportion,True,dbscan_addon,mann_whitney_u,3801,24338,0.17306575482107198,0.17963488003563594,0.0,0.0,46255598.0,0.9976928369650501,rank_biserial,two_sided,0.9976928369650501,False
individual,3,dbscan_companion_adult_ratio_2s_mean,5167,22972,G17,dbscan_demography,mean adult proportion among companions across previous 2 s,numeric,proportion,Required age-composition hypothesis,Mann-Whitney U,-0.0015088167347120374,compositional reference rule,grouped permutation importance,theory_mandatory,zero with no companions,Unknown age is the reference proportion,True,dbscan_addon,mann_whitney_u,5167,22972,0.1716458066126609,0.18034488775964577,0.0,0.0,59258616.5,0.8523893990344679,rank_biserial,two_sided,0.8523893990344678,False
individual,1,dbscan_companion_old_ratio_2s_mean,1745,26394,G18,dbscan_demography,mean older proportion among companions across previous 2 s,numeric,proportion,Required age-composition hypothesis,Mann-Whitney U,0.014315596168531064,compositional reference rule,grouped permutation importance,theory_mandatory,zero with no companions,Unknown age is the reference proportion,True,dbscan_addon,mann_whitney_u,1745,26394,0.013276090972689517,0.010228648586487152,0.0,0.0,23358435.5,0.007387403803767805,rank_biserial,two_sided,0.009641188015086797,True
individual,2,dbscan_companion_old_ratio_2s_mean,3801,24338,G18,dbscan_demography,mean older proportion among companions across previous 2 s,numeric,proportion,Required age-composition hypothesis,Mann-Whitney U,0.0186739116471355,compositional reference rule,grouped permutation importance,theory_mandatory,zero with no companions,Unknown age is the reference proportion,True,dbscan_addon,mann_whitney_u,3801,24338,0.013661717282778433,0.00991098455695802,0.0,0.0,47118119.0,7.329915070406613e-07,rank_biserial,two_sided,1.1288069208426184e-06,True
individual,3,dbscan_companion_old_ratio_2s_mean,5167,22972,G18,dbscan_demography,mean older proportion among companions across previous 2 s,numeric,proportion,Required age-composition hypothesis,Mann-Whitney U,0.02420747250774169,compositional reference rule,grouped permutation importance,theory_mandatory,zero with no companions,Unknown age is the reference proportion,True,dbscan_addon,mann_whitney_u,5167,22972,0.013978248963490064,0.009616755926551103,0.0,0.0,60784831.0,3.540097794113716e-13,rank_biserial,two_sided,6.648476345042833e-13,True
individual,1,dbscan_companion_unknown_age_ratio_2s_mean,1745,26394,G19,dbscan_demography,mean unknown-age proportion among companions across previous 2 s,numeric,proportion,Retains classification uncertainty for audit,Mann-Whitney U,-0.07220990791299486,compositional reference rule,grouped permutation importance,reference_not_jointly_encoded,zero with no companions,Stored and tested but omitted with intercept when young adult and old are encoded,True,dbscan_addon,mann_whitney_u,1745,26394,0.28094648775234193,0.331396639184731,0.1666666666666666,0.2209939531368102,21365860.0,2.995976801648248e-07,rank_biserial,two_sided,4.908302419721598e-07,True
individual,2,dbscan_companion_unknown_age_ratio_2s_mean,3801,24338,G19,dbscan_demography,mean unknown-age proportion among companions across previous 2 s,numeric,proportion,Retains classification uncertainty for audit,Mann-Whitney U,-0.0679299397641766,compositional reference rule,grouped permutation importance,reference_not_jointly_encoded,zero with no companions,Stored and tested but omitted with intercept when young adult and old are encoded,True,dbscan_addon,mann_whitney_u,3801,24338,0.2868055096607798,0.3347434782459119,0.1666666666666666,0.2285714285714285,43112312.5,8.42789145013697e-12,rank_biserial,two_sided,1.5827991260013335e-11,True
individual,3,dbscan_companion_unknown_age_ratio_2s_mean,5167,22972,G19,dbscan_demography,mean unknown-age proportion among companions across previous 2 s,numeric,proportion,Retains classification uncertainty for audit,Mann-Whitney U,-0.05309027935860933,compositional reference rule,grouped permutation importance,reference_not_jointly_encoded,zero with no companions,Stored and tested but omitted with intercept when young adult and old are encoded,True,dbscan_addon,mann_whitney_u,5167,22972,0.2954687349578229,0.335645462399554,0.1904761904761904,0.2285714285714285,56197351.5,1.4718183301788216e-09,rank_biserial,two_sided,2.5184446983059834e-09,True
individual,1,location_id,1745,26394,C01,analysis_control,recording location,categorical,category,Location may explain baseline differences but can hide physical mechanisms,Chi-square or Fisher,0.07954181541093779,Cramer's V,grouped permutation importance,subgroup_analysis_only,never missing,Not proposed as a primary behavioural predictor,True,subgroup_control,chi_square,1745,26394,,,,,183.02650089412973,1.207783191037832e-37,cramers_v,"{""table"": {""BM"": {""0"": 7291, ""1"": 357}, ""BS"": {""0"": 1491, ""1"": 181}, ""FG"": {""0"": 9963, ""1"": 686}, ""ITC"": {""0"": 1130, ""1"": 128}, ""JG"": {""0"": 1440, ""1"": 24}, ""KB"": {""0"": 5079, ""1"": 369}}, ""minimum_expected_count"": 78.01307793453925}",6.199953713994204e-37,True
individual,2,location_id,3801,24338,C01,analysis_control,recording location,categorical,category,Location may explain baseline differences but can hide physical mechanisms,Chi-square or Fisher,0.10770695000087151,Cramer's V,grouped permutation importance,subgroup_analysis_only,never missing,Not proposed as a primary behavioural predictor,True,subgroup_control,chi_square,3801,24338,,,,,331.42312409791924,1.744621596066508e-69,cramers_v,"{""table"": {""BM"": {""0"": 6831, ""1"": 817}, ""BS"": {""0"": 1348, ""1"": 324}, ""FG"": {""0"": 9243, ""1"": 1406}, ""ITC"": {""0"": 1004, ""1"": 254}, ""JG"": {""0"": 1406, ""1"": 58}, ""KB"": {""0"": 4506, ""1"": 942}}, ""minimum_expected_count"": 169.9299193290451}",8.955724193141408e-69,True
individual,3,location_id,5167,22972,C01,analysis_control,recording location,categorical,category,Location may explain baseline differences but can hide physical mechanisms,Chi-square or Fisher,0.1375492080469288,Cramer's V,grouped permutation importance,subgroup_analysis_only,never missing,Not proposed as a primary behavioural predictor,True,subgroup_control,chi_square,5167,22972,,,,,537.3650770642332,6.843864616880496e-114,cramers_v,"{""table"": {""BM"": {""0"": 6579, ""1"": 1069}, ""BS"": {""0"": 1309, ""1"": 363}, ""FG"": {""0"": 8743, ""1"": 1906}, ""ITC"": {""0"": 914, ""1"": 344}, ""JG"": {""0"": 1382, ""1"": 82}, ""KB"": {""0"": 4045, ""1"": 1403}}, ""minimum_expected_count"": 230.9991826290913}",4.053673657690755e-113,True
individual,1,traffic_period,1745,26394,C02,analysis_control,peak or off-peak recording period,categorical,category,Traffic period may explain behavioural differences,Chi-square or Fisher,0.03746312350086587,Cramer's V,grouped permutation importance,subgroup_analysis_only,never missing,Report as subgroup and sensitivity analysis,True,subgroup_control,chi_square,1745,26394,,,,,40.491313933498404,1.974920543670697e-10,cramers_v,"{""table"": {""off_peak"": {""0"": 5158, ""1"": 233}, ""peak"": {""0"": 21236, ""1"": 1512}}, ""minimum_expected_count"": 334.3151853299691}",4.472614172430696e-10,True
individual,2,traffic_period,3801,24338,C02,analysis_control,peak or off-peak recording period,categorical,category,Traffic period may explain behavioural differences,Chi-square or Fisher,0.010956428874869908,Cramer's V,grouped permutation importance,subgroup_analysis_only,never missing,Report as subgroup and sensitivity analysis,True,subgroup_control,chi_square,3801,24338,,,,,4.3778148582339025,0.036409646088542434,cramers_v,"{""table"": {""off_peak"": {""0"": 4710, ""1"": 681}, ""peak"": {""0"": 19628, ""1"": 3120}}, ""minimum_expected_count"": 728.2131916557091}",0.04247792043663284,True
individual,3,traffic_period,5167,22972,C02,analysis_control,peak or off-peak recording period,categorical,category,Traffic period may explain behavioural differences,Chi-square or Fisher,0.007201006404368849,Cramer's V,grouped permutation importance,subgroup_analysis_only,never missing,Report as subgroup and sensitivity analysis,True,subgroup_control,chi_square,5167,22972,,,,,2.459117267953565,0.11684443048155668,cramers_v,"{""table"": {""off_peak"": {""0"": 4361, ""1"": 1030}, ""peak"": {""0"": 18611, ""1"": 4137}}, ""minimum_expected_count"": 989.9178009168769}",0.1363185022284828,False
